DATE,DAILY RAINFALL,TEMP MEAN,TEMP MAX,TEMP MIN
2012-01-01 00:00:00,0.0,26.11111111111111,29.444444444444446,22.77777777777778
2012-01-02 00:00:00,0.7619999999999999,26.11111111111111,30.0,21.666666666666668
2012-01-03 00:00:00,6.604,26.666666666666668,30.0,21.666666666666668
2012-01-05 00:00:00,7.874,26.11111111111111,27.77777777777778,21.666666666666668
2012-01-06 00:00:00,2.794,26.11111111111111,29.444444444444446,22.22222222222222
2012-01-07 00:00:00,4.3180000000000005,26.11111111111111,28.88888888888889,22.77777777777778
2012-01-08 00:00:00,32.004,24.444444444444446,26.11111111111111,20.0
2012-01-09 00:00:00,14.477999999999998,25.555555555555557,27.77777777777778,20.0
2012-01-10 00:00:00,20.827999999999996,26.666666666666668,28.333333333333336,19.444444444444446
2012-01-11 00:00:00,1.016,26.666666666666668,28.88888888888889,21.11111111111111
2012-01-12 00:00:00,0.0,25.555555555555557,27.77777777777778,20.555555555555557
2012-01-13 00:00:00,9.143999999999998,26.11111111111111,28.88888888888889,19.444444444444446
2012-01-15 00:00:00,1.016,25.0,28.88888888888889,18.88888888888889
2012-01-16 00:00:00,3.0479999999999996,26.11111111111111,28.333333333333336,19.444444444444446
2012-01-17 00:00:00,19.304,25.555555555555557,27.77777777777778,22.22222222222222
2012-01-18 00:00:00,21.081999999999997,26.11111111111111,30.0,22.22222222222222
2012-01-19 00:00:00,0.254,26.11111111111111,30.555555555555557,21.666666666666668
2012-01-20 00:00:00,24.637999999999998,26.666666666666668,28.333333333333336,22.22222222222222
2012-01-21 00:00:00,1.5239999999999998,26.666666666666668,30.0,23.88888888888889
2012-01-22 00:00:00,0.0,25.555555555555557,29.444444444444446,22.77777777777778
2012-01-23 00:00:00,27.178,25.555555555555557,27.222222222222225,18.88888888888889
2012-01-24 00:00:00,9.652,26.11111111111111,28.88888888888889,21.11111111111111
2012-01-25 00:00:00,26.162,26.666666666666668,30.0,20.0
2012-01-27 00:00:00,0.254,25.555555555555557,28.88888888888889,20.0
2012-01-28 00:00:00,7.619999999999999,25.0,26.666666666666668,20.0
2012-01-29 00:00:00,2.794,26.666666666666668,30.555555555555557,18.333333333333336
2012-01-30 00:00:00,0.508,27.222222222222225,30.555555555555557,20.0
2012-01-31 00:00:00,7.365999999999999,26.11111111111111,28.88888888888889,22.77777777777778
2012-02-01 00:00:00,45.466,24.444444444444446,26.666666666666668,20.555555555555557
2012-02-02 00:00:00,13.462,25.555555555555557,29.444444444444446,22.22222222222222
2012-02-03 00:00:00,61.97599999999999,25.0,28.333333333333336,22.22222222222222
2012-02-04 00:00:00,10.668,25.555555555555557,28.88888888888889,21.666666666666668
2012-02-05 00:00:00,1.5239999999999998,26.11111111111111,29.444444444444446,22.77777777777778
2012-02-06 00:00:00,0.0,26.11111111111111,30.0,23.333333333333336
2012-02-07 00:00:00,0.0,26.666666666666668,29.444444444444446,22.77777777777778
2012-02-08 00:00:00,9.906,26.666666666666668,29.444444444444446,23.88888888888889
2012-02-09 00:00:00,47.751999999999995,25.555555555555557,27.77777777777778,23.88888888888889
2012-02-10 00:00:00,0.508,26.11111111111111,28.333333333333336,23.88888888888889
2012-02-11 00:00:00,4.064,26.666666666666668,28.333333333333336,23.333333333333336
2012-02-12 00:00:00,0.0,23.88888888888889,25.0,23.333333333333336
2012-02-13 00:00:00,66.294,24.444444444444446,27.77777777777778,22.77777777777778
2012-02-14 00:00:00,27.432,26.11111111111111,28.88888888888889,22.77777777777778
2012-02-16 00:00:00,4.3180000000000005,26.11111111111111,28.88888888888889,23.88888888888889
2012-02-17 00:00:00,1.016,26.11111111111111,28.88888888888889,23.88888888888889
2012-02-18 00:00:00,4.3180000000000005,26.666666666666668,30.0,23.88888888888889
2012-02-19 00:00:00,0.508,25.0,27.77777777777778,23.333333333333336
2012-02-20 00:00:00,62.230000000000004,25.555555555555557,29.444444444444446,22.77777777777778
2012-02-21 00:00:00,30.987999999999996,26.11111111111111,30.555555555555557,22.77777777777778
2012-02-22 00:00:00,0.0,27.222222222222225,30.555555555555557,22.77777777777778
2012-02-23 00:00:00,0.0,26.11111111111111,31.111111111111114,22.77777777777778
2012-02-24 00:00:00,0.0,26.666666666666668,30.555555555555557,21.11111111111111
2012-02-25 00:00:00,0.0,26.666666666666668,30.555555555555557,22.77777777777778
2012-02-26 00:00:00,0.254,26.666666666666668,31.111111111111114,23.88888888888889
2012-02-27 00:00:00,30.733999999999998,25.0,30.0,23.333333333333336
