DATE,DAILY RAINFALL,TEMP MEAN,TEMP MAX,TEMP MIN
2000-01-01 00:00:00,0.0,26.11111111111111,28.88888888888889,21.11111111111111
2000-01-02 00:00:00,0.0,24.444444444444446,26.666666666666668,20.0
2000-01-03 00:00:00,0.0,24.444444444444446,26.11111111111111,19.444444444444446
2000-01-04 00:00:00,0.0,25.555555555555557,27.77777777777778,20.0
2000-01-05 00:00:00,0.0,26.11111111111111,30.0,22.77777777777778
2000-01-06 00:00:00,0.0,26.666666666666668,30.555555555555557,18.88888888888889
2000-01-07 00:00:00,0.0,24.444444444444446,30.555555555555557,22.77777777777778
2000-01-08 00:00:00,7.874,25.0,29.444444444444446,20.555555555555557
2000-01-10 00:00:00,0.0,26.666666666666668,32.22222222222222,23.88888888888889
2000-01-12 00:00:00,0.0,25.555555555555557,30.555555555555557,21.666666666666668
2000-01-13 00:00:00,0.0,26.11111111111111,31.111111111111114,18.88888888888889
2000-01-15 00:00:00,0.0,27.77777777777778,32.77777777777778,20.555555555555557
2000-01-16 00:00:00,0.0,27.222222222222225,31.666666666666668,21.11111111111111
2000-01-17 00:00:00,0.0,26.11111111111111,30.0,20.0
2000-01-18 00:00:00,0.0,27.222222222222225,30.0,20.555555555555557
2000-01-19 00:00:00,0.0,23.333333333333336,27.222222222222225,20.555555555555557
2000-01-20 00:00:00,0.0,23.88888888888889,25.555555555555557,20.0
2000-01-21 00:00:00,,23.88888888888889,26.666666666666668,18.88888888888889
2000-01-22 00:00:00,4.064,24.444444444444446,26.11111111111111,18.88888888888889
2000-01-23 00:00:00,0.0,23.88888888888889,27.222222222222225,18.88888888888889
2000-01-24 00:00:00,0.0,24.444444444444446,28.333333333333336,17.77777777777778
2000-01-25 00:00:00,0.0,23.333333333333336,26.666666666666668,18.88888888888889
2000-01-26 00:00:00,0.0,23.88888888888889,26.11111111111111,22.22222222222222
2000-01-27 00:00:00,0.7619999999999999,22.77777777777778,25.0,20.0
2000-01-28 00:00:00,0.0,22.22222222222222,24.444444444444446,17.77777777777778
2000-01-29 00:00:00,1.016,23.88888888888889,30.0,15.0
2000-01-30 00:00:00,,22.77777777777778,28.88888888888889,17.77777777777778
2000-01-31 00:00:00,1.016,21.666666666666668,25.0,16.666666666666668
2000-02-01 00:00:00,0.0,21.666666666666668,22.77777777777778,10.0
2000-02-02 00:00:00,0.0,22.22222222222222,24.444444444444446,17.77777777777778
2000-02-03 00:00:00,,22.77777777777778,25.0,20.0
2000-02-04 00:00:00,5.08,22.77777777777778,25.555555555555557,21.666666666666668
2000-02-05 00:00:00,1.016,24.444444444444446,27.77777777777778,17.77777777777778
2000-02-06 00:00:00,23.114,23.333333333333336,25.0,16.666666666666668
2000-02-07 00:00:00,2.032,23.88888888888889,27.77777777777778,17.77777777777778
2000-02-08 00:00:00,0.0,22.22222222222222,32.77777777777778,18.88888888888889
2000-02-09 00:00:00,0.0,21.666666666666668,24.444444444444446,17.77777777777778
2000-02-10 00:00:00,0.0,23.333333333333336,33.333333333333336,16.666666666666668
2000-02-11 00:00:00,0.0,24.444444444444446,30.0,17.77777777777778
2000-02-12 00:00:00,0.0,25.0,28.88888888888889,18.333333333333336
2000-02-13 00:00:00,0.0,25.555555555555557,30.0,18.88888888888889
2000-02-14 00:00:00,0.0,27.222222222222225,32.77777777777778,20.0
2000-02-15 00:00:00,0.0,23.88888888888889,26.11111111111111,20.0
2000-02-16 00:00:00,0.0,23.333333333333336,26.11111111111111,20.0
2000-02-17 00:00:00,0.0,23.333333333333336,26.11111111111111,17.77777777777778
2000-02-18 00:00:00,0.0,23.88888888888889,28.88888888888889,21.11111111111111
2000-02-19 00:00:00,0.0,26.11111111111111,32.77777777777778,20.555555555555557
2000-02-20 00:00:00,0.0,26.666666666666668,30.555555555555557,18.88888888888889
2000-02-21 00:00:00,1.016,26.666666666666668,30.0,24.444444444444446
2000-02-22 00:00:00,0.0,28.333333333333336,32.22222222222222,25.0
2000-02-23 00:00:00,0.0,28.333333333333336,32.77777777777778,21.666666666666668
2000-02-24 00:00:00,0.0,26.666666666666668,30.0,20.555555555555557
2000-02-25 00:00:00,0.0,27.222222222222225,31.111111111111114,25.0
2000-02-26 00:00:00,0.0,24.444444444444446,28.333333333333336,21.666666666666668
2000-02-27 00:00:00,0.0,25.555555555555557,31.666666666666668,19.444444444444446
2000-02-29 00:00:00,0.0,25.0,28.333333333333336,20.0
2000-03-01 00:00:00,0.0,25.0,32.22222222222222,22.22222222222222
2000-03-02 00:00:00,0.0,27.77777777777778,32.22222222222222,22.77777777777778
2000-03-03 00:00:00,0.0,26.666666666666668,31.666666666666668,20.0
2000-03-04 00:00:00,5.08,25.0,26.666666666666668,20.0
2000-03-05 00:00:00,11.937999999999999,25.555555555555557,30.555555555555557,20.0
2000-03-06 00:00:00,0.0,27.77777777777778,33.333333333333336,24.444444444444446
2000-03-07 00:00:00,3.0479999999999996,25.555555555555557,27.77777777777778,20.0
2000-03-08 00:00:00,7.874,23.88888888888889,27.222222222222225,20.0
2000-03-09 00:00:00,0.0,23.88888888888889,25.0,20.0
2000-03-10 00:00:00,5.08,24.444444444444446,30.0,13.88888888888889
2000-03-11 00:00:00,2.032,27.77777777777778,32.77777777777778,20.555555555555557
2000-03-13 00:00:00,,28.333333333333336,32.77777777777778,23.88888888888889
2000-03-14 00:00:00,0.0,28.333333333333336,33.333333333333336,20.555555555555557
2000-03-15 00:00:00,0.0,28.333333333333336,33.333333333333336,20.555555555555557
2000-03-16 00:00:00,0.0,28.333333333333336,32.77777777777778,20.0
